入札日,執行課名,事業担当課名,工事名,工事場所１市区町村,工事場所１地名１,工事場所１地名２,契約業者名,予定価格,最低制限価格若しくは調査基準価格,落札価格,応札業者数等,入札形式
20090115,海草建設部,道路建設課,和歌山野上線小規模道路改良外合併工事　　　　　　　　　　　　　　　　　　　　　　,和歌山市　　　　　　,黒岩　　　　　　　　,地内　　　　　　　　,（有）和西建設　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,2452800,1931294,1963500,6,条件付一般競争入札
20090115,海草建設部,河川課,和歌川大規模地震対策等河川工事　　　　　　　　　　　　　　　　　　　　　　　　　,和歌山市　　　　　　,和歌浦　東３丁目　　,地内　　　　　　　　,（株）橋爪組　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,3111150,2415798,2625000,2,条件付一般競争入札
20090115,海草建設部,河川課,和田川外堤防改修外合併工事　　　　　　　　　　　　　　　　　　　　　　　　　　　,和歌山市　　　　　　,坂田外　　　　　　　,地内　　　　　　　　,（株）森上土木　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,7415100,5802541,5906250,3,条件付一般競争入札
20090115,海草建設部,河川課,和歌川河川公園植栽管理工事　　　　　　　　　　　　　　　　　　　　　　　　　　　,和歌山市　　　　　　,宇須４丁目外　　　　,地内　　　　　　　　,上野造園　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,829500,652702,658350,13,条件付一般競争入札
20090115,那賀建設部,道路建設課,垣内貴志川線外小規模道路改良外合併地質調査業務　　　　　　　　　　　　　　　　　,紀の川市　　　　　　,貴志川町岸小野　　　,外地内　　　　　　　,（株）センダイ工部コンサルタント　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,4903500,3387828,3422152,10,条件付一般競争入札
20090115,那賀建設部,道路建設課,泉佐野岩出線地方特定道路整備工事　　　　　　　　　　　　　　　　　　　　　　　　,岩出市　　　　　　　,根来　　　　　　　　,地内　　　　　　　　,（株）藤平組　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,48052200,39366087,40362000,10,条件付一般競争入札（総合評価）
20090115,那賀建設部,道路建設課,泉佐野岩出線道路改築工事　　　　　　　　　　　　　　　　　　　　　　　　　　　　,岩出市　　　　　　　,根来　　　　　　　　,地内　　　　　　　　,（株）藤平組　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,48052200,39366087,40362000,10,条件付一般競争入札（総合評価）
20090115,那賀建設部,道路保全課,国道４２４  号交通安全施設等整備工事　　　　　　　　　　　　　　　　　　　　　　,紀の川市　　　　　　,貴志川町岸小野　　　,地内　　　　　　　　,田中建設　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,1267350,1005900,1102500,3,条件付一般競争入札
20090115,那賀建設部,下水道課,紀の川流域下水道（伊都処理区）伊都浄化センター土質調査業務　　　　　　　　　　　,伊都郡　かつらぎ町　,窪　　　　　　　　　,地内　　　　　　　　,ワコウコンサルタント（株）　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,1711500,1174089,1195653,8,条件付一般競争入札
20090115,那賀建設部,下水道課,紀の川流域下水道（伊都処理区）伊都浄化センター大規模修繕（自家発蓄電池取替）工事,伊都郡　かつらぎ町　,窪　　　　　　　　　,地内　　　　　　　　,中谷電気工事（株）　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,5561850,4413519,4505550,4,条件付一般競争入札
20090115,伊都建設部,道路建設課,高野口野上線　道路改良工事　　　　　　　　　　　　　　　　　　　　　　　　　　　,伊都郡　かつらぎ町　,御所　　　　　　　　,地内　　　　　　　　,楠本工務店　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,15025500,12324264,14269500,8,条件付一般競争入札
20090115,伊都建設部,道路建設課,高野橋本線　小規模道路改良工事　　　　　　　　　　　　　　　　　　　　　　　　　,伊都郡　九度山町　　,河根　　　　　　　　,地内　　　　　　　　,上土谷組　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,30338700,24407307,28224000,2,条件付一般競争入札（総合評価）
20090115,伊都建設部,道路保全課,国道３７０号　交通安全施設等整備工事　　　　　　　　　　　　　　　　　　　　　　,橋本市　　　　　　　,学文路　　　　　　　,外地内　　　　　　　,オーノ保安工業（株）　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,6254850,4872089,4882500,13,条件付一般競争入札
20090115,伊都建設部,道路保全課,国道３７０号　舗装補修工事　　　　　　　　　　　　　　　　　　　　　　　　　　　,橋本市　　　　　　　,学文路　　　　　　　,地内　　　　　　　　,（株）関組　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,7136850,5607289,5701500,7,条件付一般競争入札
20090115,伊都建設部,河川課,橋本川　総合流域防災工事　　　　　　　　　　　　　　　　　　　　　　　　　　　　,橋本市　　　　　　　,東家　　　　　　　　,地内　　　　　　　　,（株）辻本組　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,7050750,5653225,5668950,9,条件付一般競争入札
20090115,伊都建設部,河川課,伊都振興局建設部管内外　河川台帳作成業務　　　　　　　　　　　　　　　　　　　　,伊都郡　かつらぎ町　,新城　　　　　　　　,外地内　　　　　　　,（株）パスコ和歌山支店　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,18364500,0,14616000,9,条件付一般競争入札
20090115,日高建設部,道路建設課,国道４２５号　道路改築設計　業務　　　　　　　　　　　　　　　　　　　　　　　　,日高郡　印南町　　　,高串　　　　　　　　,地内　　　　　　　　,（株）日建技術コンサルタント和歌山事務所　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,8274000,5855509,5880000,6,条件付一般競争入札
